	# Disease ID	Disease Name	Gene ID	Gene_Name
3822	C0026769	Multiple Sclerosis	1268	CNR1
3823	C0026769	Multiple Sclerosis	140685	ZBTB46
3824	C0026769	Multiple Sclerosis	148867	SLC30A7
3825	C0026769	Multiple Sclerosis	1591	CYP24A1
3826	C0026769	Multiple Sclerosis	1594	CYP27B1
3827	C0026769	Multiple Sclerosis	160365	CLECL1
3828	C0026769	Multiple Sclerosis	163059	ZNF433
3829	C0026769	Multiple Sclerosis	2262	GPC5
3830	C0026769	Multiple Sclerosis	23095	KIF1B
3831	C0026769	Multiple Sclerosis	2315	MLANA
3832	C0026769	Multiple Sclerosis	23274	CLEC16A
3833	C0026769	Multiple Sclerosis	27120	DKKL1
3834	C0026769	Multiple Sclerosis	284677	SNHG28
3835	C0026769	Multiple Sclerosis	285362	SUMF1
3837	C0026769	Multiple Sclerosis	285830	HLA-F-AS1
3838	C0026769	Multiple Sclerosis	3115	HLA-DPB1
3839	C0026769	Multiple Sclerosis	3119	HLA-DQB1
3840	C0026769	Multiple Sclerosis	3122	HLA-DRA
3841	C0026769	Multiple Sclerosis	3123	HLA-DRB1
3842	C0026769	Multiple Sclerosis	3128	HLA-DRB6
3843	C0026769	Multiple Sclerosis	3134	HLA-F
3844	C0026769	Multiple Sclerosis	3383	ICAM1
3845	C0026769	Multiple Sclerosis	3394	IRF8
3846	C0026769	Multiple Sclerosis	3456	IFNB1
3847	C0026769	Multiple Sclerosis	348	APOE
3848	C0026769	Multiple Sclerosis	3553	IL1B
3849	C0026769	Multiple Sclerosis	3559	IL2RA
3850	C0026769	Multiple Sclerosis	3574	IL7
3851	C0026769	Multiple Sclerosis	3575	IL7R
3852	C0026769	Multiple Sclerosis	3592	IL12A
3853	C0026769	Multiple Sclerosis	3766	KCNJ10
3854	C0026769	Multiple Sclerosis	4126	MANBA
3855	C0026769	Multiple Sclerosis	4162	MCAM
3856	C0026769	Multiple Sclerosis	4234	METTL1
3857	C0026769	Multiple Sclerosis	4249	MGAT5
3858	C0026769	Multiple Sclerosis	4261	CIITA
3859	C0026769	Multiple Sclerosis	4397	MS
3860	C0026769	Multiple Sclerosis	440836	ODF3B
3861	C0026769	Multiple Sclerosis	5010	CLDN11
3862	C0026769	Multiple Sclerosis	5027	P2RX7
3863	C0026769	Multiple Sclerosis	51300	TIMMDC1
3864	C0026769	Multiple Sclerosis	5133	PDCD1
3865	C0026769	Multiple Sclerosis	5443	POMC
3866	C0026769	Multiple Sclerosis	54806	AHI1
3867	C0026769	Multiple Sclerosis	55765	INAVA
3868	C0026769	Multiple Sclerosis	55892	MYNN
3869	C0026769	Multiple Sclerosis	5594	MAPK1
3870	C0026769	Multiple Sclerosis	56244	BTNL2
3871	C0026769	Multiple Sclerosis	57178	ZMIZ1
3872	C0026769	Multiple Sclerosis	57531	HACE1
3873	C0026769	Multiple Sclerosis	57727	NCOA5
3874	C0026769	Multiple Sclerosis	5788	PTPRC
3875	C0026769	Multiple Sclerosis	5817	PVR
3876	C0026769	Multiple Sclerosis	58513	EPS15L1
3877	C0026769	Multiple Sclerosis	590	BCHE
3878	C0026769	Multiple Sclerosis	6041	RNASEL
3879	C0026769	Multiple Sclerosis	60468	BACH2
3880	C0026769	Multiple Sclerosis	6198	RPS6KB1
3881	C0026769	Multiple Sclerosis	6401	SELE
3882	C0026769	Multiple Sclerosis	64084	CLSTN2
3883	C0026769	Multiple Sclerosis	642636	RAD21L1
3884	C0026769	Multiple Sclerosis	643	CXCR5
3885	C0026769	Multiple Sclerosis	6556	SLC11A1
3886	C0026769	Multiple Sclerosis	6565	SLC15A2
3887	C0026769	Multiple Sclerosis	677	ZFP36L1
3888	C0026769	Multiple Sclerosis	6774	STAT3
3889	C0026769	Multiple Sclerosis	6775	STAT4
3890	C0026769	Multiple Sclerosis	6850	SYK
3891	C0026769	Multiple Sclerosis	7128	TNFAIP3
3892	C0026769	Multiple Sclerosis	7132	TNFRSF1A
3893	C0026769	Multiple Sclerosis	7297	TYK2
3894	C0026769	Multiple Sclerosis	7410	VAV2
3895	C0026769	Multiple Sclerosis	7412	VCAM1
3896	C0026769	Multiple Sclerosis	7813	EVI5
3897	C0026769	Multiple Sclerosis	79925	SPEF2
3898	C0026769	Multiple Sclerosis	79970	ZNF767P
3899	C0026769	Multiple Sclerosis	84769	MPV17L2
3900	C0026769	Multiple Sclerosis	8575	PRKRA
3901	C0026769	Multiple Sclerosis	868	CBLB
3902	C0026769	Multiple Sclerosis	8740	TNFSF14
3903	C0026769	Multiple Sclerosis	923	CD6
3904	C0026769	Multiple Sclerosis	942	CD86
3905	C0026769	Multiple Sclerosis	958	CD40
3906	C0026769	Multiple Sclerosis	9639	ARHGEF10
3907	C0026769	Multiple Sclerosis	965	CD58
3908	C0600467	Neurogenic Inflammation	1153	CIRBP
3909	C0600467	Neurogenic Inflammation	351	APP
3910	C0600467	Neurogenic Inflammation	4162	MCAM
3911	C0600467	Neurogenic Inflammation	4803	NGF
3912	C0600467	Neurogenic Inflammation	5368	PNOC
3913	C0600467	Neurogenic Inflammation	5443	POMC
3914	C0600467	Neurogenic Inflammation	5743	PTGS2
3915	C0600467	Neurogenic Inflammation	6863	TAC1
3916	C0600467	Neurogenic Inflammation	6869	TACR1
3917	C0600467	Neurogenic Inflammation	7124	TNF
3918	C0600467	Neurogenic Inflammation	796	CALCA
3919	C0600467	Neurogenic Inflammation	81693	AMN
3923	C0024141	Lupus Erythematosus, Systemic	10019	SH2B3
3928	C0024141	Lupus Erythematosus, Systemic	100506023	LOC100506023
3929	C0024141	Lupus Erythematosus, Systemic	100532732	MSH5-SAPCD1
3931	C0024141	Lupus Erythematosus, Systemic	1027	CDKN1B
3932	C0024141	Lupus Erythematosus, Systemic	10318	TNIP1
3933	C0024141	Lupus Erythematosus, Systemic	10320	IKZF1
3934	C0024141	Lupus Erythematosus, Systemic	11277	TREX1
3935	C0024141	Lupus Erythematosus, Systemic	1191	CLU
3936	C0024141	Lupus Erythematosus, Systemic	121260	SLC15A4
3937	C0024141	Lupus Erythematosus, Systemic	1380	CR2
3938	C0024141	Lupus Erythematosus, Systemic	1389	CREBL2
3939	C0024141	Lupus Erythematosus, Systemic	1401	CRP
3940	C0024141	Lupus Erythematosus, Systemic	1445	CSK
3941	C0024141	Lupus Erythematosus, Systemic	170682	SLEH1
3942	C0024141	Lupus Erythematosus, Systemic	1773	DNASE1
3943	C0024141	Lupus Erythematosus, Systemic	1776	DNASE1L3
3944	C0024141	Lupus Erythematosus, Systemic	1997	ELF1
3945	C0024141	Lupus Erythematosus, Systemic	2113	ETS1
3946	C0024141	Lupus Erythematosus, Systemic	219285	SAMD9L
3947	C0024141	Lupus Erythematosus, Systemic	2212	FCGR2A
3948	C0024141	Lupus Erythematosus, Systemic	2213	FCGR2B
3949	C0024141	Lupus Erythematosus, Systemic	2214	FCGR3A
3950	C0024141	Lupus Erythematosus, Systemic	221527	ZBTB12
3951	C0024141	Lupus Erythematosus, Systemic	221895	JAZF1
3952	C0024141	Lupus Erythematosus, Systemic	23274	CLEC16A
3953	C0024141	Lupus Erythematosus, Systemic	23294	ANKS1A
3954	C0024141	Lupus Erythematosus, Systemic	23534	TNPO3
3955	C0024141	Lupus Erythematosus, Systemic	25780	RASGRP3
3956	C0024141	Lupus Erythematosus, Systemic	26191	PTPN22
3957	C0024141	Lupus Erythematosus, Systemic	283742	FAM98B
3958	C0024141	Lupus Erythematosus, Systemic	2842	GPR19
3959	C0024141	Lupus Erythematosus, Systemic	286016	TPI1P2
3960	C0024141	Lupus Erythematosus, Systemic	306	ANXA3
3961	C0024141	Lupus Erythematosus, Systemic	3092	HIP1
3962	C0024141	Lupus Erythematosus, Systemic	3117	HLA-DQA1
3963	C0024141	Lupus Erythematosus, Systemic	3120	HLA-DQB2
3964	C0024141	Lupus Erythematosus, Systemic	3123	HLA-DRB1
3965	C0024141	Lupus Erythematosus, Systemic	356	FASLG
3966	C0024141	Lupus Erythematosus, Systemic	3565	IL4
3967	C0024141	Lupus Erythematosus, Systemic	3569	IL6
3968	C0024141	Lupus Erythematosus, Systemic	3586	IL10
3969	C0024141	Lupus Erythematosus, Systemic	3593	IL12B
3970	C0024141	Lupus Erythematosus, Systemic	3663	IRF5
3971	C0024141	Lupus Erythematosus, Systemic	3684	ITGAM
3972	C0024141	Lupus Erythematosus, Systemic	3687	ITGAX
3973	C0024141	Lupus Erythematosus, Systemic	3918	LAMC2
3974	C0024141	Lupus Erythematosus, Systemic	404714	SLEB4
3975	C0024141	Lupus Erythematosus, Systemic	4299	AFF1
3976	C0024141	Lupus Erythematosus, Systemic	4439	MSH5
3977	C0024141	Lupus Erythematosus, Systemic	474354	LRRC18
3978	C0024141	Lupus Erythematosus, Systemic	50615	IL21R
3979	C0024141	Lupus Erythematosus, Systemic	5133	PDCD1
3980	C0024141	Lupus Erythematosus, Systemic	54887	UHRF1BP1
3981	C0024141	Lupus Erythematosus, Systemic	54899	PXK
3982	C0024141	Lupus Erythematosus, Systemic	55024	BANK1
3983	C0024141	Lupus Erythematosus, Systemic	5617	PRL
3984	C0024141	Lupus Erythematosus, Systemic	5743	PTGS2
3985	C0024141	Lupus Erythematosus, Systemic	57661	PHRF1
3986	C0024141	Lupus Erythematosus, Systemic	57705	WDFY4
3987	C0024141	Lupus Erythematosus, Systemic	59067	IL21
3988	C0024141	Lupus Erythematosus, Systemic	629	CFB
3989	C0024141	Lupus Erythematosus, Systemic	639	PRDM1
3990	C0024141	Lupus Erythematosus, Systemic	640	BLK
3991	C0024141	Lupus Erythematosus, Systemic	64135	IFIH1
3992	C0024141	Lupus Erythematosus, Systemic	64695	SLEB3
3993	C0024141	Lupus Erythematosus, Systemic	64805	P2RY12
3994	C0024141	Lupus Erythematosus, Systemic	6775	STAT4
3995	C0024141	Lupus Erythematosus, Systemic	7100	TLR5
3996	C0024141	Lupus Erythematosus, Systemic	712	C1QA
3997	C0024141	Lupus Erythematosus, Systemic	7128	TNFAIP3
3998	C0024141	Lupus Erythematosus, Systemic	7148	TNXB
3999	C0024141	Lupus Erythematosus, Systemic	717	C2
4000	C0024141	Lupus Erythematosus, Systemic	720	C4A
4001	C0024141	Lupus Erythematosus, Systemic	7292	TNFSF4
4002	C0024141	Lupus Erythematosus, Systemic	7332	UBE2L3
4003	C0024141	Lupus Erythematosus, Systemic	79016	DDA1
4004	C0024141	Lupus Erythematosus, Systemic	79932	KIAA0319L
4005	C0024141	Lupus Erythematosus, Systemic	84159	ARID5B
4006	C0024141	Lupus Erythematosus, Systemic	941	CD80
4007	C0024141	Lupus Erythematosus, Systemic	9474	ATG5
4008	C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	10891	PPARGC1A
4009	C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	142	PARP1
4010	C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	23411	SIRT1
4011	C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	2670	GFAP
4012	C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	51024	FIS1
4013	C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	5538	PPT1
4014	C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	55669	MFN1
4015	C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	6198	RPS6KB1
4016	C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	6855	SYP
4017	C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	7019	TFAM
4018	C0152013	Adenocarcinoma of lung (disorder)	10476	ATP5PD
4019	C0152013	Adenocarcinoma of lung (disorder)	10961	ERP29
4020	C0152013	Adenocarcinoma of lung (disorder)	1136	CHRNA3
4021	C0152013	Adenocarcinoma of lung (disorder)	1553	CYP2A13
4022	C0152013	Adenocarcinoma of lung (disorder)	1956	EGFR
4023	C0152013	Adenocarcinoma of lung (disorder)	196	AHR
4024	C0152013	Adenocarcinoma of lung (disorder)	2023	ENO1
4025	C0152013	Adenocarcinoma of lung (disorder)	2064	ERBB2
4026	C0152013	Adenocarcinoma of lung (disorder)	2067	ERCC1
4027	C0152013	Adenocarcinoma of lung (disorder)	213	ALB
4028	C0152013	Adenocarcinoma of lung (disorder)	2186	BPTF
4029	C0152013	Adenocarcinoma of lung (disorder)	226	ALDOA
4030	C0152013	Adenocarcinoma of lung (disorder)	2309	FOXO3
4031	C0152013	Adenocarcinoma of lung (disorder)	238	ALK
4032	C0152013	Adenocarcinoma of lung (disorder)	27436	EML4
4033	C0152013	Adenocarcinoma of lung (disorder)	2791	GNG11
4034	C0152013	Adenocarcinoma of lung (disorder)	2810	SFN
4035	C0152013	Adenocarcinoma of lung (disorder)	2956	MSH6
4036	C0152013	Adenocarcinoma of lung (disorder)	301	ANXA1
4037	C0152013	Adenocarcinoma of lung (disorder)	3028	HSD17B10
4038	C0152013	Adenocarcinoma of lung (disorder)	308	ANXA5
4039	C0152013	Adenocarcinoma of lung (disorder)	3148	HMGB2
4040	C0152013	Adenocarcinoma of lung (disorder)	3315	HSPB1
4041	C0152013	Adenocarcinoma of lung (disorder)	335	APOA1
4042	C0152013	Adenocarcinoma of lung (disorder)	3726	JUNB
4043	C0152013	Adenocarcinoma of lung (disorder)	3845	KRAS
4044	C0152013	Adenocarcinoma of lung (disorder)	4000	LMNA
4045	C0152013	Adenocarcinoma of lung (disorder)	4437	MSH3
4046	C0152013	Adenocarcinoma of lung (disorder)	4921	DDR2
4047	C0152013	Adenocarcinoma of lung (disorder)	4968	OGG1
4048	C0152013	Adenocarcinoma of lung (disorder)	5290	PIK3CA
4049	C0152013	Adenocarcinoma of lung (disorder)	55937	APOM
4050	C0152013	Adenocarcinoma of lung (disorder)	5604	MAP2K1
4051	C0152013	Adenocarcinoma of lung (disorder)	56244	BTNL2
4052	C0152013	Adenocarcinoma of lung (disorder)	6098	ROS1
4053	C0152013	Adenocarcinoma of lung (disorder)	6648	SOD2
4054	C0152013	Adenocarcinoma of lung (disorder)	673	BRAF
4055	C0152013	Adenocarcinoma of lung (disorder)	6794	STK11
4056	C0152013	Adenocarcinoma of lung (disorder)	7015	TERT
4057	C0152013	Adenocarcinoma of lung (disorder)	7018	TF
4058	C0152013	Adenocarcinoma of lung (disorder)	7508	XPC
4059	C0152013	Adenocarcinoma of lung (disorder)	7917	BAG6
4060	C0152013	Adenocarcinoma of lung (disorder)	81037	CLPTM1L
4061	C0152013	Adenocarcinoma of lung (disorder)	822	CAPG
4062	C0152013	Adenocarcinoma of lung (disorder)	8626	TP63
4063	C0152013	Adenocarcinoma of lung (disorder)	8890	EIF2B4
4064	C0152013	Adenocarcinoma of lung (disorder)	8893	EIF2B5
4065	C0152013	Adenocarcinoma of lung (disorder)	9582	APOBEC3B
4066	C0175702	Williams Syndrome	1742	DLG4
4067	C0175702	Williams Syndrome	2006	ELN
4068	C0175702	Williams Syndrome	26608	TBL2
4069	C0175702	Williams Syndrome	2969	GTF2I
4070	C0175702	Williams Syndrome	3984	LIMK1
4071	C0175702	Williams Syndrome	5982	RFC2
4072	C0175702	Williams Syndrome	7461	CLIP2
4073	C0175702	Williams Syndrome	81554	RCC1L
4074	C0175702	Williams Syndrome	9031	BAZ1B
4075	C0175702	Williams Syndrome	9569	GTF2IRD1
4076	C0268362	Osteogenesis imperfecta type III (disorder)	10491	CRTAP
4077	C0268362	Osteogenesis imperfecta type III (disorder)	1277	COL1A1
4078	C0268362	Osteogenesis imperfecta type III (disorder)	1278	COL1A2
4079	C0268362	Osteogenesis imperfecta type III (disorder)	5176	SERPINF1
4080	C0268362	Osteogenesis imperfecta type III (disorder)	5479	PPIB
4081	C0268362	Osteogenesis imperfecta type III (disorder)	60681	FKBP10
4082	C0268362	Osteogenesis imperfecta type III (disorder)	64175	P3H1
4083	C0268362	Osteogenesis imperfecta type III (disorder)	649	BMP1
4084	C0268362	Osteogenesis imperfecta type III (disorder)	7471	WNT1
4085	C0268362	Osteogenesis imperfecta type III (disorder)	871	SERPINH1
4086	C0268362	Osteogenesis imperfecta type III (disorder)	90993	CREB3L1
4087	C0268363	Osteogenesis imperfecta type IV (disorder)	10491	CRTAP
4088	C0268363	Osteogenesis imperfecta type IV (disorder)	121340	SP7
4089	C0268363	Osteogenesis imperfecta type IV (disorder)	1277	COL1A1
4090	C0268363	Osteogenesis imperfecta type IV (disorder)	1278	COL1A2
4091	C0268363	Osteogenesis imperfecta type IV (disorder)	5176	SERPINF1
4092	C0268363	Osteogenesis imperfecta type IV (disorder)	5479	PPIB
4093	C0268363	Osteogenesis imperfecta type IV (disorder)	55151	TMEM38B
4094	C0268363	Osteogenesis imperfecta type IV (disorder)	60681	FKBP10
4095	C0268363	Osteogenesis imperfecta type IV (disorder)	6678	SPARC
4096	C0268363	Osteogenesis imperfecta type IV (disorder)	7471	WNT1
4097	C0241910	Hepatitis, Autoimmune	229	ALDOB
4098	C0241910	Hepatitis, Autoimmune	2919	CXCL1
4099	C0241910	Hepatitis, Autoimmune	3458	IFNG
4100	C0241910	Hepatitis, Autoimmune	3558	IL2
4101	C0241910	Hepatitis, Autoimmune	3565	IL4
4102	C0241910	Hepatitis, Autoimmune	3567	IL5
4103	C0241910	Hepatitis, Autoimmune	3569	IL6
4104	C0241910	Hepatitis, Autoimmune	3578	IL9
4105	C0241910	Hepatitis, Autoimmune	3586	IL10
4106	C0241910	Hepatitis, Autoimmune	3596	IL13
4107	C0241910	Hepatitis, Autoimmune	3606	IL18
4108	C0241910	Hepatitis, Autoimmune	3952	LEP
4109	C0241910	Hepatitis, Autoimmune	50616	IL22
4110	C0241910	Hepatitis, Autoimmune	6347	CCL2
4111	C0241910	Hepatitis, Autoimmune	6352	CCL5
4112	C0241910	Hepatitis, Autoimmune	7040	TGFB1
4113	C0241910	Hepatitis, Autoimmune	716	C1S
4114	C0033578	Prostatic Neoplasms	10	NAT2
4115	C0033578	Prostatic Neoplasms	10013	HDAC6
4117	C0033578	Prostatic Neoplasms	10040	TOM1L1
4118	C0033578	Prostatic Neoplasms	1012	CDH13
4119	C0033578	Prostatic Neoplasms	10158	PDZK1IP1
4120	C0033578	Prostatic Neoplasms	101669767	SCHLAP1
4121	C0033578	Prostatic Neoplasms	10207	PATJ
4122	C0033578	Prostatic Neoplasms	10257	ABCC4
4123	C0033578	Prostatic Neoplasms	1026	CDKN1A
4124	C0033578	Prostatic Neoplasms	10263	CDK2AP2
4125	C0033578	Prostatic Neoplasms	1027	CDKN1B
4126	C0033578	Prostatic Neoplasms	10333	TLR6
4127	C0033578	Prostatic Neoplasms	10397	NDRG1
4128	C0033578	Prostatic Neoplasms	10417	SPON2
4129	C0033578	Prostatic Neoplasms	10439	OLFM1
4130	C0033578	Prostatic Neoplasms	10451	VAV3
4131	C0033578	Prostatic Neoplasms	10481	HOXB13
4132	C0033578	Prostatic Neoplasms	10499	NCOA2
4133	C0033578	Prostatic Neoplasms	10516	FBLN5
4134	C0033578	Prostatic Neoplasms	10551	AGR2
4135	C0033578	Prostatic Neoplasms	10587	TXNRD2
4136	C0033578	Prostatic Neoplasms	10625	IVNS1ABP
4137	C0033578	Prostatic Neoplasms	10809	STARD10
4138	C0033578	Prostatic Neoplasms	10857	PGRMC1
4139	C0033578	Prostatic Neoplasms	10928	RALBP1
4140	C0033578	Prostatic Neoplasms	10945	KDELR1
4141	C0033578	Prostatic Neoplasms	10948	STARD3
4142	C0033578	Prostatic Neoplasms	10951	CBX1
4143	C0033578	Prostatic Neoplasms	10955	SERINC3
4144	C0033578	Prostatic Neoplasms	10961	ERP29
4145	C0033578	Prostatic Neoplasms	11005	SPINK5
4146	C0033578	Prostatic Neoplasms	11009	IL24
4147	C0033578	Prostatic Neoplasms	11176	BAZ2A
4148	C0033578	Prostatic Neoplasms	11178	LZTS1
4149	C0033578	Prostatic Neoplasms	11187	PKP3
4150	C0033578	Prostatic Neoplasms	11200	CHEK2
4151	C0033578	Prostatic Neoplasms	114609	TIRAP
4152	C0033578	Prostatic Neoplasms	116113	FOXP4
4153	C0033578	Prostatic Neoplasms	1191	CLU
4154	C0033578	Prostatic Neoplasms	12	SERPINA3
4155	C0033578	Prostatic Neoplasms	1200	TPP1
4156	C0033578	Prostatic Neoplasms	1266	CNN3
4157	C0033578	Prostatic Neoplasms	1312	COMT
4158	C0033578	Prostatic Neoplasms	1316	KLF6
4159	C0033578	Prostatic Neoplasms	1317	SLC31A1
4160	C0033578	Prostatic Neoplasms	1365	CLDN3
4161	C0033578	Prostatic Neoplasms	1366	CLDN7
4162	C0033578	Prostatic Neoplasms	136991	ASZ1
4163	C0033578	Prostatic Neoplasms	1387	CREBBP
4164	C0033578	Prostatic Neoplasms	1410	CRYAB
4165	C0033578	Prostatic Neoplasms	142	PARP1
4166	C0033578	Prostatic Neoplasms	143686	SESN3
4167	C0033578	Prostatic Neoplasms	1465	CSRP1
4168	C0033578	Prostatic Neoplasms	1469	CST1
4169	C0033578	Prostatic Neoplasms	1474	CST6
4170	C0033578	Prostatic Neoplasms	1488	CTBP2
4171	C0033578	Prostatic Neoplasms	1499	CTNNB1
4172	C0033578	Prostatic Neoplasms	150084	IGSF5
4173	C0033578	Prostatic Neoplasms	1508	CTSB
4174	C0033578	Prostatic Neoplasms	1509	CTSD
4175	C0033578	Prostatic Neoplasms	153090	DAB2IP
4176	C0033578	Prostatic Neoplasms	154	ADRB2
4177	C0033578	Prostatic Neoplasms	1543	CYP1A1
4178	C0033578	Prostatic Neoplasms	1545	CYP1B1
4179	C0033578	Prostatic Neoplasms	1548	CYP2A6
4180	C0033578	Prostatic Neoplasms	1557	CYP2C19
4181	C0033578	Prostatic Neoplasms	1562	CYP2C18
4182	C0033578	Prostatic Neoplasms	1571	CYP2E1
4183	C0033578	Prostatic Neoplasms	1576	CYP3A4
4184	C0033578	Prostatic Neoplasms	1577	CYP3A5
4185	C0033578	Prostatic Neoplasms	1586	CYP17A1
4186	C0033578	Prostatic Neoplasms	1588	CYP19A1
4187	C0033578	Prostatic Neoplasms	1605	DAG1
4188	C0033578	Prostatic Neoplasms	1636	ACE
4189	C0033578	Prostatic Neoplasms	1647	GADD45A
4190	C0033578	Prostatic Neoplasms	1672	DEFB1
4191	C0033578	Prostatic Neoplasms	1728	NQO1
4192	C0033578	Prostatic Neoplasms	1775	DNASE1L2
4193	C0033578	Prostatic Neoplasms	1786	DNMT1
4194	C0033578	Prostatic Neoplasms	1789	DNMT3B
4195	C0033578	Prostatic Neoplasms	1902	LPAR1
4196	C0033578	Prostatic Neoplasms	1950	EGF
4197	C0033578	Prostatic Neoplasms	1956	EGFR
4198	C0033578	Prostatic Neoplasms	1958	EGR1
4199	C0033578	Prostatic Neoplasms	196	AHR
4200	C0033578	Prostatic Neoplasms	2012	EMP1
4201	C0033578	Prostatic Neoplasms	2014	EMP3
4202	C0033578	Prostatic Neoplasms	2052	EPHX1
4203	C0033578	Prostatic Neoplasms	2064	ERBB2
4204	C0033578	Prostatic Neoplasms	2065	ERBB3
4205	C0033578	Prostatic Neoplasms	2068	ERCC2
4206	C0033578	Prostatic Neoplasms	207	AKT1
4207	C0033578	Prostatic Neoplasms	2078	ERG
4208	C0033578	Prostatic Neoplasms	2099	ESR1
4209	C0033578	Prostatic Neoplasms	210	ALAD
4210	C0033578	Prostatic Neoplasms	2100	ESR2
4211	C0033578	Prostatic Neoplasms	2115	ETV1
4212	C0033578	Prostatic Neoplasms	2118	ETV4
4213	C0033578	Prostatic Neoplasms	2146	EZH2
4214	C0033578	Prostatic Neoplasms	2182	ACSL4
4215	C0033578	Prostatic Neoplasms	2192	FBLN1
4216	C0033578	Prostatic Neoplasms	221895	JAZF1
4217	C0033578	Prostatic Neoplasms	222546	RFX6
4218	C0033578	Prostatic Neoplasms	2247	FGF2
4219	C0033578	Prostatic Neoplasms	2255	FGF10
4220	C0033578	Prostatic Neoplasms	2264	FGFR4
4221	C0033578	Prostatic Neoplasms	2272	FHIT
4222	C0033578	Prostatic Neoplasms	22853	LMTK2
4223	C0033578	Prostatic Neoplasms	2296	FOXC1
4224	C0033578	Prostatic Neoplasms	23071	ERP44
4225	C0033578	Prostatic Neoplasms	23197	FAF2
4226	C0033578	Prostatic Neoplasms	23204	ARL6IP1
4227	C0033578	Prostatic Neoplasms	23301	EHBP1
4228	C0033578	Prostatic Neoplasms	23382	AHCYL2
4229	C0033578	Prostatic Neoplasms	23411	SIRT1
4230	C0033578	Prostatic Neoplasms	2346	FOLH1
4231	C0033578	Prostatic Neoplasms	23476	BRD4
4232	C0033578	Prostatic Neoplasms	23600	AMACR
4233	C0033578	Prostatic Neoplasms	23635	SSBP2
4234	C0033578	Prostatic Neoplasms	23671	TMEFF2
4235	C0033578	Prostatic Neoplasms	23753	SDF2L1
4236	C0033578	Prostatic Neoplasms	246778	IL27
4237	C0033578	Prostatic Neoplasms	25792	CIZ1
4238	C0033578	Prostatic Neoplasms	25818	KLK5
4239	C0033578	Prostatic Neoplasms	2591	GALNT3
4240	C0033578	Prostatic Neoplasms	25932	CLIC4
4241	C0033578	Prostatic Neoplasms	26227	PHGDH
4242	C0033578	Prostatic Neoplasms	26298	EHF
4243	C0033578	Prostatic Neoplasms	26499	PLEK2
4244	C0033578	Prostatic Neoplasms	2650	GCNT1
4245	C0033578	Prostatic Neoplasms	2678	GGT1
4246	C0033578	Prostatic Neoplasms	2690	GHR
4247	C0033578	Prostatic Neoplasms	2697	GJA1
